incident_id,incident_status,report_type,report_date,owner_name,regulated_entity_name,county,event_type,event_start,event_end,ep_name,epn,contaminant,est_quantity,units,emission_limit,limit_units,authorization,latitude,longitude,geocode_source
80992,CLOSED,FINAL,10/13/2006,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,MAINTENANCE,9/18/2006 0:00,10/2/2006 12:00,ADN Maintenance Emissions,PAUM,Hydrogen cyanide,8,POUNDS,0,,NSR PERMIT 1302,30.05703471,-93.7577447,census
81805,CLOSED,FINAL,9/28/2006,TOKAI CARBON CB LTD,BIG SPRING CARBON BLACK PLANT,HOWARD,EMISSIONS EVENT,9/25/2006 15:45,9/25/2006 16:10,Bag Filter Stack,EV-3,Hydrogen cyanide,5.12,POUNDS,0,,6580/PSD-TX-151,32.278741,-101.408676,mapbox
83127,CLOSED,FINAL,11/8/2006,SOLUTIA INC,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,BRAZORIA,EMISSIONS EVENT,10/26/2006 21:20,10/26/2006 21:59,AN 30 Waste Heat Boiler,30H5,Hydrogen cyanide,21.06,POUNDS,1.26,LBS/HR,18251,29.18161,-95.4993375,county_centroid
83409,CLOSED,FINAL,11/17/2006,EXXON MOBIL REFINING AND SUPPLY COMPANY,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,10/31/2006 23:17,11/1/2006 1:00,FCCU3 Wet Gas Scrubber Stack,None,Hydrogen cyanide,18,POUNDS,10,LBS/HR,Permit by Rule 30TAC106.263.,29.756373,-94.991395,mapbox
83379,CLOSED,FINAL,11/15/2006,EXXON MOBIL REFINING AND SUPPLY COMPANY,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,11/1/2006 14:24,11/2/2006 16:00,CO Boiler Bypass Stack,None,Hydrogen cyanide,61,POUNDS,0,,Not specifically authorized.  500 ppm limit per 40CFR63.1565(c)(1) and 400 ppm limit per 30TAC117.206(e)(1).,29.756373,-94.991395,mapbox
83379,CLOSED,FINAL,11/15/2006,EXXON MOBIL REFINING AND SUPPLY COMPANY,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,11/1/2006 14:24,11/2/2006 16:00,Wet Gas Scrubber Stack,None,Hydrogen cyanide,38,POUNDS,0,,Not specifically authorized,29.756373,-94.991395,mapbox
83474,CLOSED,FINAL,11/15/2006,EXXON MOBIL REFINING AND SUPPLY COMPANY,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,11/3/2006 13:00,11/5/2006 0:01,Wet Gas Scrubber Stack,None,Hydrogen cyanide,166,POUNDS,0,,Not specifically authorized,29.756373,-94.991395,mapbox
83976,CLOSED,FINAL,11/21/2006,TOKAI CARBON CB LTD,BIG SPRING CARBON BLACK PLANT,HOWARD,EMISSIONS EVENT,11/16/2006 7:00,11/16/2006 17:00,Bag Filter Stack,EV-2,Hydrogen cyanide,158.37,POUNDS,0,,6580/PSD-TX-151,32.278741,-101.408676,mapbox
84046,CLOSED,FINAL,12/5/2006,EXXON MOBIL REFINING AND SUPPLY COMPANY,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,11/20/2006 10:25,11/22/2006 11:19,FCCU3 Wet Gas Scrubber,FCCU3WGS,Hydrogen cyanide,285,POUNDS,0,,Not specifically authorized,29.756373,-94.991395,mapbox
85709,CLOSED,FINAL,1/17/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,1/5/2007 6:30,1/5/2007 15:30,STEP 2 STAGE 2 REACTOR SAMPLE POINT,PAUM,Hydrogen cyanide,2.4,POUNDS,0,,NSR 1302,30.05703471,-93.7577447,census
86386,CLOSED,FINAL,2/5/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,1/22/2007 20:00,1/22/2007 20:30,Atmosphere,Atmosphere,Hydrogen cyanide,0.77,POUNDS,0,,7186,28.68846258,-96.94182773,census
86545,CLOSED,FINAL,2/13/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,1/27/2007 20:53,1/30/2007 2:00,Ammonia Startup Flare,10FLR-004,Hydrogen cyanide,0.08,POUNDS,0,,7186,28.68846258,-96.94182773,census
86545,CLOSED,FINAL,2/13/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,1/27/2007 20:53,1/30/2007 2:00,HCN Startup Flare #2,10FLR-002,Hydrogen cyanide,0.03,POUNDS,0,,7186,28.68846258,-96.94182773,census
86545,CLOSED,FINAL,2/13/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,EMISSIONS EVENT,1/27/2007 20:53,1/30/2007 2:00,HCN Startup Flare #3,10FLR-003,Hydrogen cyanide,0.03,POUNDS,0,,7186,28.68846258,-96.94182773,census
86655,CLOSED,FINAL,2/20/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,1/31/2007 2:30,2/3/2007 10:00,ADN Operating Flare,10FLR-005,Hydrogen cyanide,400.58,POUNDS,0,,7186,28.68846258,-96.94182773,census
86655,CLOSED,FINAL,2/20/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,1/31/2007 2:30,2/3/2007 10:00,Atmosphere,Atmosphere,Hydrogen cyanide,4.41,POUNDS,0,,7186,28.68846258,-96.94182773,census
86655,CLOSED,FINAL,2/20/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,MAINTENANCE,1/31/2007 2:30,2/3/2007 10:00,HCN Vent Scrubber & Closed Sump Vent,10VNT-255,Hydrogen cyanide,80.01,POUNDS,0,,7186,28.68846258,-96.94182773,census
86818,CLOSED,FINAL,2/22/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,AIR STARTUP,2/3/2007 10:00,2/8/2007 20:00,ADN Operating Flare,10FLR-005,Hydrogen cyanide,3302.91,POUNDS,0,,7186,28.68846258,-96.94182773,census
86818,CLOSED,FINAL,2/22/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,AIR STARTUP,2/3/2007 10:00,2/8/2007 20:00,Ammonia Startup Flare,10FLR-004,Hydrogen cyanide,0.11,POUNDS,0,,7186,28.68846258,-96.94182773,census
86818,CLOSED,FINAL,2/22/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,AIR STARTUP,2/3/2007 10:00,2/8/2007 20:00,HCN Startup Flare #1,10FLR-001,Hydrogen cyanide,81.97,POUNDS,0,,7186,28.68846258,-96.94182773,census
86818,CLOSED,FINAL,2/22/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,AIR STARTUP,2/3/2007 10:00,2/8/2007 20:00,HCN Startup Flare #3,10FLR-003,Hydrogen cyanide,81.97,POUNDS,0,,7186,28.68846258,-96.94182773,census
96420,CLOSED,FINAL,8/23/2007,ZOLTEK CORPORATION,ZOLTEK,TAYLOR,EMISSIONS EVENT,2/13/2007 16:00,2/13/2007 22:00,Carbonization Thermal Oxidizer,32,Hydrogen cyanide,89,POUNDS,1e-05,LBS/HR,35215,32.46479381,-99.82095533,census
87604,CLOSED,FINAL,3/9/2007,LUCITE INTERNATIONAL INC,MCA BEAUMONT SITE,JEFFERSON,EMISSIONS EVENT,2/24/2007 12:08,2/24/2007 12:21,Vapor Combustor,ACR-VC51,Hydrogen cyanide,0.4,POUNDS,0.2,POUNDS,Permit 1743,30.01071425,-94.03442144,census
88113,CLOSED,FINAL,3/12/2007,INEOS USA LLC,INEOS GREEN LAKE PLANT,CALHOUN,EMISSIONS EVENT,3/8/2007 23:30,3/9/2007 20:30,Acrylo Fugitives,FG-AN-III,Hydrogen cyanide,9.7,POUNDS,10,POUNDS,30 TAC 101,28.570485,-96.829375,mapbox
96418,CLOSED,FINAL,8/23/2007,ZOLTEK CORPORATION,ZOLTEK,TAYLOR,EMISSIONS EVENT,3/12/2007 14:00,3/12/2007 15:00,Carbonization Thermal Oxidizer,32,Hydrogen cyanide,44.5,POUNDS,1e-05,LBS/HR,35215,32.46479381,-99.82095533,census
89687,CLOSED,FINAL,4/27/2007,EXXON MOBIL REFINING AND SUPPLY COMPANY,EXXONMOBIL BAYTOWN REFINERY,HARRIS,EMISSIONS EVENT,4/13/2007 5:27,4/14/2007 8:03,FCCU3 Wet Gas Scrubber,FCCU3WGS,Hydrogen cyanide,151,POUNDS,0,,not specifically authorized,29.756373,-94.991395,mapbox
90187,CLOSED,FINAL,5/8/2007,INV PERFORMANCE SURFACES LLC,INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,EMISSIONS EVENT,4/24/2007 11:30,4/25/2007 7:34,ADN North Boiler,PP-40B,Hydrogen cyanide,14,POUNDS,0.03,LBS/HR,Permit 1468,30.05703471,-93.7577447,census
91346,CLOSED,FINAL,5/18/2007,ZOLTEK CORPORATION,ZOLTEK,TAYLOR,EMISSIONS EVENT,5/18/2007 8:45,5/18/2007 10:36,Carbonization Thermal Oxidizer,32,Hydrogen cyanide,49,POUNDS,1e-05,LBS/HR,35215,32.46479381,-99.82095533,census
